feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,label
0.193962246,0.382114679,8.67E-07,0.352094293,0.401137143,-0.002137242,0.495824575,0.538593352,-0.047908895,0.562889099,0.704615116,-0.087819636,0.611085176,0.83309865,-0.12424849,0.552428305,0.434648633,-0.181679726,0.6917696,0.557844162,-0.273687124,0.793350935,0.648553908,-0.338541776,0.876689911,0.722008705,-0.381956458,0.469047964,0.450055987,-0.215050653,0.572098434,0.727340639,-0.280865908,0.569471478,0.783951283,-0.284158498,0.573551178,0.785441697,-0.290065557,0.368776083,0.496468425,-0.239675894,0.471389294,0.789738655,-0.276903927,0.448925436,0.799455702,-0.2224437,0.426234305,0.746797502,-0.186118633,0.271139473,0.55446732,-0.265888095,0.362626433,0.781946301,-0.28111124,0.369754225,0.801564813,-0.237497896,0.37219134,0.774611115,-0.205529884,You
0.80524081,0.558412075,4.66E-08,0.658887446,0.483580083,-0.015537015,0.478089035,0.520617723,-0.064596325,0.357281506,0.630878747,-0.112516962,0.273833036,0.710689425,-0.171122789,0.464818358,0.406377345,-0.131688178,0.303633064,0.418839633,-0.206418365,0.190448076,0.416997045,-0.252716005,0.097542405,0.411100924,-0.288724869,0.522317946,0.467854947,-0.16429019,0.337783158,0.674681842,-0.238179818,0.398562551,0.728710413,-0.240830407,0.460483521,0.704868436,-0.242487863,0.590387225,0.573269844,-0.194595531,0.404953569,0.771635234,-0.261939108,0.457503885,0.7943241,-0.230124369,0.51855433,0.758180618,-0.203999639,0.658759534,0.689014256,-0.224167109,0.489061177,0.839577794,-0.285468102,0.52177918,0.844772875,-0.26747033,0.578666806,0.806849122,-0.245862871,You
0.781946719,0.484934002,-3.40E-07,0.642243385,0.44614765,-0.005293677,0.493530393,0.518667161,-0.044655014,0.406933248,0.637399673,-0.082495086,0.349319488,0.732078731,-0.128971085,0.453186363,0.435440779,-0.121042296,0.319365442,0.493312359,-0.191322997,0.227902263,0.527880847,-0.237758383,0.14914766,0.554806769,-0.273014247,0.510010242,0.469188631,-0.148967206,0.395409882,0.692944229,-0.206362516,0.44844678,0.709806263,-0.203968704,0.484975815,0.670508623,-0.206350937,0.585939348,0.535583079,-0.173624828,0.468484402,0.742497683,-0.224962488,0.507185578,0.741268158,-0.189056262,0.548453212,0.693898916,-0.162569284,0.662907779,0.611018181,-0.19713892,0.545291305,0.775998414,-0.245506793,0.559861779,0.780829847,-0.228369147,0.594138801,0.744929552,-0.21008642,You
0.803661585,0.371746063,1.21E-07,0.637530506,0.38708353,-0.011596777,0.49203828,0.532087922,-0.057345465,0.418705732,0.689811945,-0.096693479,0.366333604,0.817532063,-0.144608065,0.438545972,0.434254348,-0.181037143,0.300807267,0.556093812,-0.267054111,0.198378101,0.63654536,-0.314391583,0.117301047,0.698881149,-0.343952179,0.518157065,0.456849128,-0.202203035,0.430457145,0.729251385,-0.259158343,0.443052441,0.80060184,-0.248831704,0.446134657,0.807657242,-0.245121643,0.61951375,0.502914727,-0.216579944,0.527242362,0.772054076,-0.265114754,0.542154849,0.798919201,-0.221493721,0.572701514,0.756911993,-0.185902297,0.727122784,0.55798912,-0.229579538,0.628033161,0.761389315,-0.282221615,0.61348325,0.811359882,-0.267972261,0.62389195,0.805049896,-0.246660665,You
0.806525469,0.559469283,2.13E-08,0.658504188,0.484152824,-0.01565353,0.47679615,0.520052195,-0.063700601,0.355448902,0.630918622,-0.110527091,0.273001432,0.710828602,-0.1679084,0.463470191,0.40576762,-0.130793527,0.302277952,0.418102801,-0.204771444,0.189720064,0.417305768,-0.250263304,0.097019792,0.411619097,-0.285697937,0.521967053,0.466689169,-0.163385108,0.337131381,0.674743056,-0.237124681,0.397557139,0.729400873,-0.240294412,0.459718049,0.705832958,-0.24230361,0.590646267,0.571974277,-0.193665162,0.405511558,0.772884369,-0.26104179,0.458340704,0.795579076,-0.230214208,0.519043207,0.758517385,-0.204797283,0.659541905,0.687931299,-0.223161891,0.489398807,0.840109229,-0.283905625,0.523012519,0.844341457,-0.265889645,0.580444634,0.805137157,-0.244441673,You
0.494211137,0.499058664,-6.89E-09,0.53414911,0.512962401,-0.02461498,0.565456092,0.543969989,-0.052202452,0.586367905,0.587103903,-0.079444692,0.601689577,0.631201386,-0.107544221,0.533537745,0.519224286,-0.057658937,0.546031237,0.582211316,-0.095160127,0.551178515,0.611781359,-0.121851526,0.55662787,0.629305482,-0.137190714,0.497139245,0.520752847,-0.062299464,0.522883892,0.603502154,-0.090090565,0.526828706,0.616472483,-0.096329316,0.533305526,0.610138059,-0.102296934,0.469205678,0.525992453,-0.068677478,0.496771336,0.602385879,-0.093669862,0.504885018,0.615200102,-0.088601321,0.51308924,0.612677336,-0.083821133,0.448356271,0.531117499,-0.078375928,0.46771577,0.589858592,-0.092389055,0.476834148,0.60577482,-0.083974637,0.484814316,0.61108619,-0.077411734,You
0.529897392,0.538146138,-2.04E-07,0.476384908,0.547248244,-0.015024244,0.431399107,0.567217827,-0.034516096,0.410048753,0.608067572,-0.055211198,0.399606526,0.641460955,-0.078090318,0.445503324,0.505707204,-0.035724584,0.427358031,0.519935489,-0.056448054,0.417941391,0.521034956,-0.074537314,0.412915856,0.521234453,-0.088165931,0.480794907,0.499742061,-0.04286395,0.452617526,0.59375751,-0.061314907,0.45228821,0.617682636,-0.071708746,0.457178086,0.618908525,-0.081334092,0.515152514,0.512782693,-0.050642513,0.481672019,0.60519731,-0.065477446,0.481742799,0.622763276,-0.064810477,0.484667838,0.622368097,-0.065680861,0.544534385,0.53126663,-0.060763728,0.517225564,0.600056112,-0.074640095,0.508948565,0.617016792,-0.071406893,0.504087269,0.619935036,-0.067867517,You
0.569749773,0.498592079,-2.69E-07,0.492961019,0.516823947,-0.004127858,0.439071178,0.555600584,-0.0188863,0.4239088,0.603097737,-0.035565749,0.422317803,0.642163277,-0.055400353,0.439502537,0.511397421,-0.031765245,0.422265917,0.536786318,-0.05466222,0.407575577,0.562826872,-0.072111972,0.396050751,0.586445928,-0.085712276,0.479742885,0.511440217,-0.04414722,0.475473911,0.617035031,-0.066972703,0.479343861,0.639794946,-0.077399798,0.480087161,0.642871797,-0.088043384,0.523066759,0.519384682,-0.055917144,0.514128566,0.623154879,-0.079269908,0.512398124,0.637579679,-0.079481296,0.508713722,0.636235297,-0.079745531,0.564017773,0.528688073,-0.06738048,0.551663637,0.61011225,-0.088291541,0.544231296,0.625768781,-0.087963805,0.536117733,0.627106309,-0.0863977,You
0.544225931,0.541332185,3.83E-09,0.478364706,0.525150657,-0.011122344,0.412878782,0.53783679,-0.031766884,0.373450935,0.585088849,-0.053676412,0.349799365,0.626708865,-0.078860544,0.429867715,0.492127389,-0.040868551,0.408189625,0.505999625,-0.069826759,0.396253437,0.503633618,-0.093317434,0.389153659,0.500868559,-0.110390134,0.467777193,0.509212375,-0.053379059,0.409952193,0.608492434,-0.075589992,0.421183228,0.608403683,-0.084625982,0.439864337,0.588889122,-0.094860181,0.507106721,0.537527025,-0.06649103,0.441156924,0.633773327,-0.08939641,0.455098927,0.619659662,-0.083771728,0.471875727,0.592908919,-0.080499806,0.543400526,0.567347527,-0.080531962,0.484862775,0.638885081,-0.103218004,0.489782393,0.628334105,-0.097773835,0.500975728,0.602358937,-0.092116095,You
0.531351566,0.538425803,-1.96E-07,0.477694958,0.546465635,-0.014371916,0.432459891,0.566026688,-0.03383169,0.410306424,0.606447816,-0.054611057,0.399206549,0.639798641,-0.077512473,0.44607228,0.505910933,-0.035691023,0.427086949,0.519583881,-0.056740314,0.4174909,0.520607829,-0.074931405,0.412375599,0.520975471,-0.088593185,0.480609208,0.500839055,-0.043333627,0.452384412,0.594563365,-0.062109884,0.45216009,0.617654622,-0.072235338,0.457145929,0.618269265,-0.081604287,0.514508128,0.514486909,-0.051603738,0.480604142,0.606609821,-0.066475697,0.480924487,0.622770607,-0.065264776,0.484087974,0.621208787,-0.065833606,0.543514907,0.533450007,-0.062202446,0.515764058,0.602278888,-0.07612434,0.507984698,0.617867947,-0.072681502,0.503809273,0.619133234,-0.069006316,You
0.762686193,0.104320168,1.59E-06,0.624702752,0.14858532,-0.109334841,0.554792404,0.282700181,-0.186170727,0.560466051,0.424547911,-0.23284623,0.626572132,0.523945093,-0.276994348,0.71611011,0.201318845,-0.303902388,0.695429921,0.385202169,-0.403449714,0.682501078,0.516692817,-0.432674229,0.681760609,0.602034748,-0.443203241,0.837232769,0.232634813,-0.275480241,0.793717384,0.461490214,-0.370420367,0.752562344,0.592171788,-0.378217489,0.723622203,0.658212125,-0.378913641,0.911412418,0.273581535,-0.244061396,0.870794117,0.491891921,-0.319675267,0.821601033,0.611599207,-0.325477958,0.788520396,0.678322792,-0.324912369,0.943109632,0.312109411,-0.216769204,0.916954637,0.481842637,-0.280736595,0.879163623,0.575786173,-0.301540971,0.850167751,0.636729062,-0.312001914,You
0.671148956,0.138690442,1.13E-06,0.562660456,0.199830174,-0.073263824,0.513360262,0.308690012,-0.143046394,0.528203368,0.411420554,-0.195106283,0.595592976,0.464773625,-0.244048297,0.602163911,0.187960491,-0.240183413,0.602109373,0.377286404,-0.321381927,0.601115406,0.470452368,-0.342830867,0.603336751,0.516795754,-0.346963227,0.70426023,0.174685121,-0.228845879,0.689653695,0.433854342,-0.303211451,0.663050294,0.518608034,-0.29565981,0.651334465,0.540683508,-0.285983413,0.783953547,0.191507831,-0.213973343,0.758017242,0.456885755,-0.266551733,0.722118735,0.522686303,-0.244002044,0.703049302,0.529641271,-0.225002229,0.836539567,0.223498806,-0.202823415,0.810938716,0.426022798,-0.235865697,0.771222711,0.48904264,-0.226450354,0.747368932,0.50643152,-0.218427673,You
0.761576831,0.10109207,1.63E-06,0.627781749,0.144792318,-0.111044183,0.558506012,0.278255612,-0.188619182,0.561537266,0.420600265,-0.235630512,0.623027861,0.524031401,-0.280131012,0.720711052,0.201666236,-0.305966228,0.699342132,0.390057892,-0.404757947,0.683998823,0.522145987,-0.432913631,0.681305587,0.606315672,-0.441761166,0.841693103,0.230869204,-0.275588572,0.799412727,0.462519526,-0.368851393,0.756162941,0.593567312,-0.374717623,0.725310922,0.65846622,-0.37345022,0.914604485,0.270912409,-0.242088586,0.875774145,0.492951244,-0.314838052,0.825045049,0.612504661,-0.317954063,0.789386213,0.67765367,-0.315295428,0.944559634,0.309730589,-0.212913901,0.917609513,0.482823879,-0.273962855,0.875098825,0.576734543,-0.291637719,0.841792226,0.635730505,-0.299258679,You
0.768468261,0.101310432,1.46E-06,0.637566686,0.13789618,-0.111065745,0.568711698,0.270706773,-0.184204087,0.564474106,0.411154032,-0.22679387,0.61067766,0.51733911,-0.266046703,0.72647047,0.206417143,-0.291159213,0.704987645,0.394156575,-0.382115722,0.68677187,0.519571364,-0.406306088,0.681751192,0.603678226,-0.414566547,0.844707489,0.240629718,-0.259246588,0.799892962,0.464115113,-0.347200215,0.758523345,0.585368037,-0.352988541,0.730618715,0.651009023,-0.352762997,0.917914152,0.281561553,-0.225132555,0.876144707,0.495353907,-0.294713557,0.829845607,0.605991542,-0.300107062,0.798959494,0.670339465,-0.30009529,0.95046407,0.321016073,-0.195713133,0.925999165,0.484027356,-0.256149769,0.891520143,0.569059312,-0.27702415,0.8655231,0.625916958,-0.287952125,You
0.713198125,0.257235408,2.11E-07,0.618385553,0.365769207,-0.049895581,0.565526724,0.535858214,-0.127775669,0.514330447,0.682109177,-0.193479687,0.465901941,0.805090904,-0.250968844,0.766963899,0.445261687,-0.24152483,0.649016976,0.615814745,-0.323914528,0.589903235,0.588237703,-0.329226792,0.606593728,0.54061532,-0.327039629,0.819339097,0.401747465,-0.25910762,0.665031314,0.674482644,-0.360744625,0.611373007,0.629530847,-0.342995673,0.638558626,0.546653688,-0.321134627,0.831943989,0.380740106,-0.272517383,0.688821554,0.65946126,-0.344562173,0.636783183,0.626027048,-0.300323516,0.666621447,0.560451865,-0.267553955,0.82010746,0.368670285,-0.287675351,0.70822531,0.542750537,-0.347088277,0.667774916,0.576594174,-0.344415992,0.692298651,0.586060643,-0.343129724,You
0.767258167,0.099921912,1.53E-06,0.63449347,0.143127561,-0.109583035,0.565134645,0.279849946,-0.182329416,0.567239761,0.422843695,-0.224844217,0.626929402,0.524054945,-0.264757633,0.728270054,0.208730713,-0.291020781,0.702982545,0.393789202,-0.384524107,0.68539238,0.520078897,-0.411618948,0.681098759,0.604727507,-0.421241045,0.846785605,0.239354238,-0.260153413,0.801011682,0.462096691,-0.349116534,0.759491622,0.590040624,-0.356755555,0.729582131,0.660115302,-0.357734442,0.918275297,0.279037535,-0.226935536,0.876735628,0.489914358,-0.297702074,0.828560114,0.608126521,-0.305049241,0.794633508,0.678799152,-0.306053489,0.948411465,0.317029536,-0.198133469,0.920741081,0.480545133,-0.258459181,0.883300424,0.572076678,-0.279396921,0.853591979,0.635574341,-0.290338367,You
0.765067399,0.286008596,1.33E-07,0.704243422,0.424097657,-0.032153629,0.63139087,0.602914989,-0.12403474,0.517576754,0.735082865,-0.210551575,0.414595157,0.840907216,-0.286561698,0.893232942,0.622627258,-0.261394143,0.729447544,0.845697284,-0.349480778,0.665808797,0.773258626,-0.346405119,0.696758509,0.68666631,-0.340523034,0.888025999,0.538339198,-0.305063099,0.661422193,0.803064346,-0.414171964,0.616755188,0.722421587,-0.388163,0.667613804,0.635991573,-0.366345853,0.841094732,0.456447721,-0.344031453,0.630943179,0.736125946,-0.428498805,0.594318271,0.676755607,-0.380717605,0.64572078,0.614611924,-0.351974785,0.771862984,0.380969346,-0.382868707,0.624142289,0.537282646,-0.469709724,0.601910114,0.58491087,-0.482583344,0.645883381,0.633853495,-0.493536919,You
0.671640635,0.171098441,8.52E-07,0.576503515,0.26098004,-0.070741825,0.538717628,0.422355026,-0.141164243,0.551315248,0.577942014,-0.195920646,0.554456353,0.700311542,-0.249138847,0.552405953,0.214424014,-0.242903501,0.548746884,0.351640522,-0.332093656,0.572937012,0.416429967,-0.364765853,0.618535578,0.451436162,-0.380643696,0.669616818,0.181981727,-0.239546791,0.669450045,0.452006996,-0.330181539,0.64310801,0.522722065,-0.328270644,0.635335624,0.521864414,-0.323408186,0.758258879,0.192965075,-0.232590899,0.747935236,0.485089362,-0.297337741,0.705330014,0.511411488,-0.263330847,0.68527931,0.467393905,-0.235386163,0.821704388,0.228631943,-0.229830503,0.794473231,0.449359834,-0.263151795,0.758947551,0.478295326,-0.244527757,0.743185341,0.453338593,-0.234196633,You
0.611055613,0.00939998,8.12E-08,0.511013925,0.08862865,-0.120810777,0.479776233,0.220599711,-0.182109699,0.548464477,0.344686151,-0.231217444,0.65140909,0.409220815,-0.276484072,0.551555693,0.43318817,-0.106897123,0.605182588,0.610704482,-0.174613416,0.630962253,0.719572067,-0.219084814,0.64258188,0.804764509,-0.249529898,0.65947324,0.409993351,-0.085253567,0.678788185,0.498942494,-0.19664441,0.640453875,0.399890661,-0.23326017,0.605280101,0.301466644,-0.231313542,0.74837631,0.355823576,-0.074890122,0.752994597,0.403650463,-0.173566833,0.715726674,0.308175892,-0.167448372,0.690378904,0.223433569,-0.137566447,0.822536826,0.289192796,-0.074875981,0.825417578,0.322264671,-0.14020288,0.78774178,0.25636667,-0.132592499,0.762984335,0.195670724,-0.109023601,You
0.763268828,0.092434794,1.43E-06,0.63255322,0.135496914,-0.107980751,0.565340936,0.271421462,-0.176285103,0.567031622,0.409773499,-0.21628885,0.619379163,0.512776136,-0.252794623,0.728597879,0.209494561,-0.266935676,0.705275536,0.397966981,-0.355662078,0.683484554,0.519943476,-0.382630199,0.674279034,0.603484333,-0.392229408,0.843143106,0.236944273,-0.235531673,0.799482703,0.453775734,-0.319059253,0.760884106,0.575291634,-0.327673823,0.73302561,0.647880435,-0.329648525,0.914323747,0.274239659,-0.203382075,0.871342897,0.478981614,-0.270637482,0.827591658,0.590927243,-0.277310371,0.797198296,0.661260843,-0.277570456,0.94745487,0.312891215,-0.17632775,0.925229847,0.476838708,-0.234166935,0.891687751,0.566493452,-0.254198551,0.863657236,0.630069733,-0.264099002,You
0.662248731,0.164808005,8.48E-07,0.575727046,0.270617157,-0.067916133,0.541288018,0.439543128,-0.13468796,0.553114355,0.60380882,-0.186617211,0.554230869,0.730100155,-0.237330317,0.545590401,0.224052384,-0.23284027,0.548905611,0.347582996,-0.32016781,0.573685408,0.409649074,-0.353831291,0.623298705,0.446792662,-0.370268375,0.666615665,0.186714992,-0.230316281,0.669508576,0.465389103,-0.322764367,0.631298542,0.529172897,-0.322789997,0.617540002,0.516541839,-0.31654346,0.757181048,0.194390565,-0.22372362,0.746821165,0.494580388,-0.29021883,0.694906056,0.506770849,-0.25346157,0.674290895,0.447231948,-0.220452785,0.824306786,0.229373395,-0.221008092,0.795241952,0.457716882,-0.250961363,0.754443944,0.470983148,-0.225570306,0.73949492,0.427508682,-0.209185764,You
0.763422668,0.088981479,1.37E-06,0.631549478,0.134690136,-0.101430357,0.566096187,0.273490906,-0.164965183,0.571495295,0.414226681,-0.201631546,0.629552066,0.519478261,-0.234280363,0.733671188,0.215083808,-0.25078243,0.707543433,0.411048979,-0.332269073,0.685200274,0.526999414,-0.354047,0.675846219,0.603472948,-0.360237926,0.846975923,0.24186565,-0.220757812,0.799141228,0.465827763,-0.297317922,0.75909853,0.580363035,-0.303065717,0.730830371,0.645053566,-0.30299738,0.916402519,0.277070224,-0.189680696,0.869632602,0.488521516,-0.250212848,0.825763941,0.594248652,-0.253961831,0.796652377,0.65682888,-0.252858847,0.947766006,0.314075977,-0.163432062,0.923370183,0.479685932,-0.216416836,0.890363336,0.566165447,-0.234212533,0.864250481,0.62579757,-0.242777646,You
0.71712327,0.261845976,2.49E-07,0.609562576,0.361034989,-0.062240064,0.552773058,0.530176401,-0.141514406,0.508234203,0.679215312,-0.20451802,0.463273287,0.802147567,-0.258615583,0.744543612,0.426602334,-0.256063938,0.629875541,0.595239878,-0.343885303,0.576451898,0.573024035,-0.352720201,0.59525615,0.531377375,-0.351308525,0.812421978,0.396726489,-0.264373243,0.658596039,0.668687224,-0.370955735,0.608665466,0.625633776,-0.354831666,0.637858748,0.543200433,-0.332589626,0.841217339,0.391345203,-0.268721074,0.696326137,0.665368199,-0.342386842,0.646772027,0.632262647,-0.297562331,0.678191423,0.566322625,-0.262960821,0.843685269,0.393730938,-0.275895,0.731397331,0.570917547,-0.332425296,0.691876292,0.596251547,-0.326243281,0.717374623,0.596302986,-0.321894258,You
0.767291188,0.097628176,1.46E-06,0.633405805,0.140684247,-0.108400024,0.56578815,0.278909802,-0.178669408,0.569508553,0.421470106,-0.218804672,0.626856863,0.524777472,-0.256285638,0.729094386,0.214232162,-0.283605039,0.703165948,0.404239416,-0.372859329,0.684331894,0.525685489,-0.397077918,0.678542614,0.606511712,-0.404991746,0.845865309,0.244308501,-0.251773804,0.798826158,0.468097031,-0.336847156,0.758025885,0.590614259,-0.343744636,0.729225218,0.657167733,-0.344489932,0.917286396,0.282239646,-0.21769917,0.874423206,0.493795812,-0.284694344,0.828789949,0.606664419,-0.291711241,0.797137082,0.674080849,-0.2932491,0.948657513,0.319053948,-0.188051134,0.922645509,0.480265915,-0.246132091,0.889069617,0.568479002,-0.267277092,0.863170624,0.6303792,-0.278876275,You
0.567461967,0.499148577,-2.78E-07,0.491457671,0.524893463,-0.007041212,0.437597394,0.569641411,-0.021926461,0.422625482,0.621869683,-0.038121432,0.418955088,0.664125025,-0.057103559,0.436871916,0.514698446,-0.033908509,0.422208697,0.533681214,-0.059118599,0.410644621,0.555691361,-0.078452736,0.400905162,0.57688272,-0.09303385,0.476992369,0.511617124,-0.045178641,0.475488693,0.604464471,-0.069508754,0.478808999,0.639403999,-0.082585022,0.47901088,0.656559944,-0.095097825,0.521250308,0.517021656,-0.056252338,0.516100287,0.608279109,-0.081471309,0.512799799,0.63703531,-0.085135445,0.508410752,0.651074886,-0.087716557,0.563515306,0.524722815,-0.067070223,0.555098891,0.594983459,-0.089133844,0.546388328,0.621277869,-0.091166839,0.5372082,0.635643899,-0.091453038,You
0.543870807,0.542351007,-3.60E-09,0.476677686,0.527486324,-0.011653247,0.409805655,0.541094244,-0.032384913,0.369641572,0.590170503,-0.054108404,0.345556796,0.632697165,-0.078909464,0.430456728,0.49205637,-0.040476374,0.411485523,0.503424525,-0.069033772,0.400179356,0.50058341,-0.092311531,0.393172622,0.498080581,-0.109362572,0.468235642,0.508877277,-0.052832346,0.409499854,0.607111394,-0.075153716,0.41995123,0.608304441,-0.084662691,0.438442767,0.589864075,-0.095121704,0.507264793,0.537276566,-0.065783903,0.440412223,0.63255316,-0.089071862,0.453562647,0.619657815,-0.084062532,0.47005266,0.593472004,-0.081020668,0.543189764,0.567393422,-0.079609655,0.484839469,0.638425946,-0.102489866,0.489311576,0.628668368,-0.097236842,0.500267029,0.603061378,-0.091644622,You
0.336333603,0.559231639,6.49E-08,0.443096042,0.510080099,-0.008221193,0.571111321,0.514805853,-0.038775388,0.646333814,0.578809142,-0.070624352,0.662806332,0.653657615,-0.101386964,0.548217416,0.44798401,-0.08739832,0.627194047,0.455217481,-0.132067755,0.664983988,0.473088771,-0.155875087,0.689377964,0.501017213,-0.17152226,0.507725239,0.485774904,-0.11325264,0.612781346,0.630962908,-0.160656139,0.570648074,0.634923697,-0.160980985,0.533908188,0.600460887,-0.158290654,0.462037772,0.541192174,-0.137216032,0.56891048,0.687017441,-0.17528826,0.532232881,0.675210595,-0.158915982,0.502538919,0.631965995,-0.144671515,0.418018699,0.603052437,-0.162170947,0.516962707,0.714366019,-0.17679514,0.494479179,0.705272794,-0.157048762,0.46252811,0.666318536,-0.142979369,You
0.345849544,0.446054697,4.70E-07,0.45580855,0.465532362,-0.004831349,0.551457942,0.55624944,-0.033644974,0.589258909,0.664008498,-0.060620155,0.602507174,0.748035073,-0.085023381,0.564038575,0.481806159,-0.096021652,0.619729996,0.548316836,-0.138098732,0.652636409,0.593150616,-0.159613773,0.674702942,0.625015259,-0.171519607,0.502306998,0.492532462,-0.116595238,0.549984157,0.667268634,-0.155285716,0.55865705,0.703444183,-0.15346849,0.563719571,0.701937556,-0.151682183,0.438496292,0.518084824,-0.133333459,0.490114242,0.696495652,-0.16014564,0.489550322,0.703812599,-0.137527555,0.486551225,0.673177242,-0.120027527,0.377367914,0.549998939,-0.15043813,0.429712594,0.690863013,-0.154197484,0.436039388,0.688601434,-0.129135206,0.437738419,0.655696511,-0.112416245,You
0.651515901,0.444927812,-1.87E-07,0.54348439,0.45846355,-2.74E-05,0.452830255,0.544971228,-0.025254635,0.412060559,0.647596657,-0.049366672,0.392234474,0.722761631,-0.077551156,0.429728806,0.474068403,-0.082626469,0.37627244,0.535642684,-0.124104969,0.342272788,0.586940289,-0.143461898,0.322130889,0.624362946,-0.15450865,0.488916188,0.488995731,-0.102565333,0.436644465,0.658474803,-0.136503801,0.436364263,0.710392594,-0.133565858,0.436260849,0.718972027,-0.132699206,0.552800298,0.514871418,-0.118812874,0.50543654,0.685139418,-0.152058333,0.510095716,0.707751334,-0.13390559,0.519311845,0.689852953,-0.117380992,0.615400314,0.545818746,-0.133135021,0.569791138,0.673989236,-0.163943186,0.557053328,0.701789379,-0.157142147,0.554036319,0.696293473,-0.147255063,You
0.658114612,0.547334254,-2.71E-07,0.548648417,0.500800788,-0.002754192,0.431397527,0.519478858,-0.028518818,0.365703523,0.586920202,-0.056614079,0.335591614,0.642777085,-0.089652963,0.442210704,0.43896383,-0.058928017,0.369428039,0.451066703,-0.105831727,0.323395073,0.475309372,-0.132094726,0.302017629,0.497367203,-0.147232309,0.487296879,0.474419862,-0.081833467,0.375382334,0.605054379,-0.124068625,0.392401755,0.638834894,-0.127279893,0.424725413,0.630268753,-0.128766537,0.534402072,0.535414934,-0.104591161,0.425968021,0.671705425,-0.14393653,0.454135865,0.673807442,-0.129953817,0.490702152,0.64026916,-0.115818456,0.576914191,0.603774548,-0.126333714,0.472791612,0.713257611,-0.157892793,0.486974657,0.711727262,-0.148047537,0.518414974,0.680060565,-0.13610211,You
0.630070269,0.494824648,-1.77E-07,0.539308727,0.485786885,-0.001556263,0.449851871,0.53391546,-0.019634381,0.404644728,0.60462749,-0.036916696,0.379366994,0.658355713,-0.05752499,0.444454074,0.468017727,-0.05968111,0.39873454,0.494594783,-0.095839806,0.365641654,0.524987876,-0.114946537,0.346652001,0.549711287,-0.125735551,0.486740053,0.489834756,-0.075407192,0.419762075,0.611998677,-0.107547343,0.426303118,0.648204803,-0.109447442,0.443073392,0.649489284,-0.109931566,0.534913778,0.525454223,-0.088988304,0.47187978,0.655668557,-0.120400876,0.484964877,0.668910265,-0.109609924,0.506645143,0.64866221,-0.097044528,0.581674576,0.5658167,-0.100844294,0.522236407,0.66553992,-0.127667457,0.520259142,0.67916441,-0.122406527,0.531372786,0.664854527,-0.113501154,You
0.414111316,0.390211821,-8.07E-07,0.473949611,0.383642554,-0.148223564,0.488616228,0.452110797,-0.222642854,0.457893431,0.550403118,-0.27083686,0.403695494,0.638027728,-0.305134505,0.374530673,0.58665061,-0.173154205,0.320457101,0.568080127,-0.256542444,0.291900575,0.503873467,-0.28581807,0.274048686,0.490666181,-0.295455694,0.365539044,0.626617134,-0.125386998,0.340437263,0.612642467,-0.214201584,0.376951009,0.520191729,-0.222452566,0.403812587,0.499333829,-0.211573571,0.362492383,0.648885727,-0.091530502,0.365400553,0.628702819,-0.184965998,0.395314217,0.538661957,-0.179064333,0.404675007,0.518839419,-0.153975546,0.362882316,0.657844067,-0.0676447,0.36528489,0.654790342,-0.128206313,0.387234569,0.599935055,-0.127617687,0.391333759,0.573590934,-0.11290025,You
